City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
383,Fort Nelson,CA,58.8053,-122.7002,38.79,45,40,3.44,scattered clouds
384,Batouri,CM,4.4333,14.3667,69.33,89,60,2.77,broken clouds
385,Severo-Kurilsk,RU,50.6789,156.125,36.39,96,99,3.47,overcast clouds
386,Palm Coast,US,29.585,-81.2078,72.0,64,100,14.0,overcast clouds
387,Kichera,RU,55.9375,110.0997,31.24,71,100,9.69,light snow
388,Porto,PT,41.1496,-8.611,47.21,74,0,3.44,clear sky
389,Bealanana,MG,-14.55,48.7333,64.27,97,100,5.06,overcast clouds
390,Luoyang,CN,34.6836,112.4536,80.08,30,66,8.3,broken clouds
391,Qarqin,AF,37.4185,66.0436,69.85,39,36,8.39,scattered clouds
392,Lisakovsk,KZ,52.5369,62.4936,48.52,78,100,11.56,overcast clouds
393,Korla,CN,41.7597,86.1469,70.16,23,98,9.44,overcast clouds
394,Baymak,RU,52.5933,58.3225,51.28,74,100,5.93,overcast clouds
395,Fomboni,KM,-12.28,43.7425,82.38,79,100,17.69,moderate rain
396,Ornskoldsvik,SE,63.2909,18.7153,29.35,100,22,3.44,few clouds
397,Gwanda,ZW,-20.9333,29.0,57.97,97,100,8.25,overcast clouds
398,Araouane,ML,18.9048,-3.5265,78.8,13,0,6.31,clear sky
399,Anadyr,RU,64.75,177.4833,32.5,74,75,8.95,broken clouds
400,Zemio,CF,5.0314,25.1361,68.67,99,100,4.12,overcast clouds
401,Zyryanka,RU,65.75,150.85,23.94,85,99,2.77,overcast clouds
402,Comodoro Rivadavia,AR,-45.8667,-67.5,57.06,41,0,21.85,clear sky
403,Acapulco,MX,16.8634,-99.8901,80.42,74,0,6.91,clear sky
404,Aspindza,GE,41.5739,43.2483,44.06,89,14,2.13,few clouds
405,Lhanbryde,GB,57.6167,-3.2167,45.68,73,75,4.61,broken clouds
406,Colac,AU,-38.3333,143.5833,58.17,48,96,6.42,overcast clouds
407,Novaya Lyalya,RU,59.055,60.599,29.43,81,50,11.95,scattered clouds
408,Evensk,RU,61.95,159.2333,26.02,81,96,3.78,overcast clouds
409,Atambua,ID,-9.1061,124.8925,83.35,65,78,1.72,broken clouds
410,Melfi,IT,40.9965,15.6514,50.49,75,100,0.51,overcast clouds
411,Mikrokambos,GR,40.8408,22.7752,49.32,70,19,5.97,few clouds
412,Hovd,MN,48.0056,91.6419,46.92,29,2,3.94,clear sky
413,Emba,KZ,48.8264,58.1442,59.5,48,84,5.61,broken clouds
414,Bereznik,RU,62.8551,42.7072,26.01,88,9,4.09,clear sky
415,Boa Vista,BR,2.8197,-60.6733,76.98,88,75,8.05,moderate rain
416,Pangody,RU,65.85,74.4859,11.91,92,100,19.8,light snow
417,Melito Di Porto Salvo,IT,37.9222,15.7714,63.55,61,89,9.48,overcast clouds
418,Igarka,RU,67.4667,86.5833,21.85,91,100,13.44,light snow
419,Plonsk,PL,52.6235,20.3755,46.44,98,100,5.41,light rain
420,Jalu,LY,29.0331,21.5482,62.51,28,7,9.15,clear sky
421,Prainha,BR,-1.8,-53.48,74.1,99,100,1.81,overcast clouds
422,Andenes,NO,69.3143,16.1194,40.98,87,100,6.91,overcast clouds
423,Mogadishu,SO,2.0371,45.3438,82.31,71,88,8.61,overcast clouds
424,Arklow,IE,52.7931,-6.1414,42.08,89,96,6.17,overcast clouds
425,Avera,US,33.194,-82.5271,60.85,67,100,12.21,overcast clouds
426,Kletnya,RU,53.3897,33.2171,43.65,99,100,3.27,light rain
427,Phan Thiet,VN,10.9333,108.1,86.72,61,100,9.66,overcast clouds
428,Camacha,PT,33.0833,-16.3333,56.62,77,40,10.36,scattered clouds
429,Bam,IR,29.106,58.357,75.18,12,41,1.61,scattered clouds
430,Nyurba,RU,63.2842,118.3319,28.4,92,100,5.97,light snow
431,Mehriz,IR,31.5917,54.4318,61.3,13,24,3.13,few clouds
432,Sisimiut,GL,66.9395,-53.6735,18.57,52,100,9.19,overcast clouds
433,Nantucket,US,41.2835,-70.0995,42.98,87,0,0.0,clear sky
434,Ordynskoye,RU,54.3656,81.8994,40.08,87,100,6.87,light rain
435,Half Moon Bay,US,37.4636,-122.4286,62.4,73,100,16.11,overcast clouds
436,Puerto Gaitan,CO,4.3133,-72.0816,75.4,89,76,3.06,broken clouds
437,Fort-Shevchenko,KZ,44.5086,50.263,53.89,88,92,19.69,overcast clouds
438,San Angelo,US,31.4638,-100.437,82.62,48,0,13.8,clear sky
439,Wadern,DE,49.5333,6.8833,44.47,77,9,8.05,clear sky
440,Sokoni,TZ,-6.4333,39.55,79.63,83,100,10.78,light rain
441,Buta,CD,2.7858,24.73,70.81,99,100,1.59,overcast clouds
442,Witu,KE,-2.3889,40.4382,75.65,93,100,3.38,moderate rain
443,Samagaltay,RU,50.6022,95.0047,39.18,46,42,5.12,scattered clouds
444,Colares,PT,38.7992,-9.4469,56.28,72,84,35.99,broken clouds
445,Nanortalik,GL,60.1432,-45.2371,31.46,69,100,11.77,overcast clouds
446,Asau,RO,46.4333,26.4,37.96,77,94,4.59,overcast clouds
447,Bridgewater,CA,44.3835,-64.5155,40.68,66,2,11.5,clear sky
448,Itarema,BR,-2.9248,-39.9167,77.13,89,18,7.58,few clouds
449,Amuntai,ID,-2.4177,115.2494,83.05,85,98,0.98,overcast clouds
450,Muli,MV,2.9167,73.5667,83.39,73,87,8.21,overcast clouds
451,Bundaberg,AU,-24.85,152.35,84.22,62,40,11.5,scattered clouds
452,Lively,CA,46.4334,-81.1498,34.72,76,99,7.85,overcast clouds
453,Cochrane,CA,51.1834,-114.4687,34.07,79,75,8.05,broken clouds
454,Burgeo,CA,47.6167,-57.6152,36.75,94,94,8.37,overcast clouds
455,Dunda,TZ,-8.1167,34.25,62.24,94,79,2.13,broken clouds
456,Erechim,BR,-27.6342,-52.2739,54.66,82,11,3.04,few clouds
457,Longyearbyen,SJ,78.2186,15.6401,28.24,69,20,14.97,few clouds
458,Saint Austell,GB,50.3383,-4.7658,48.76,71,100,9.22,overcast clouds
459,Tecoanapa,MX,16.5167,-98.75,80.15,70,5,6.44,clear sky
460,Sistranda,NO,63.7256,8.834,39.16,88,13,8.21,few clouds
461,Mitsamiouli,KM,-11.3847,43.2844,80.89,89,40,8.05,light rain
462,Kenai,US,60.5544,-151.2583,46.49,40,0,8.05,clear sky
463,Sao Miguel,BR,-5.4667,-35.3667,75.97,84,16,8.88,few clouds
464,Les Cayes,HT,18.2,-73.75,75.6,84,100,4.0,overcast clouds
465,Den Helder,NL,52.9599,4.7593,49.98,78,100,8.05,overcast clouds
466,Port Moresby,PG,-9.4431,147.1797,90.82,58,40,17.27,haze
467,Anton Lizardo,MX,19.05,-95.9833,80.22,86,35,7.14,scattered clouds
468,Dunedin,NZ,-45.8742,170.5036,57.79,91,100,14.0,moderate rain
469,Umm Lajj,SA,25.0213,37.2685,72.57,69,2,10.33,clear sky
470,Shakawe,BW,-18.3667,21.85,54.12,76,39,4.81,scattered clouds
471,Havoysund,NO,70.9963,24.6622,44.83,88,100,14.99,overcast clouds
472,Yilan,TW,24.757,121.753,77.02,66,39,5.21,scattered clouds
473,Aksha,RU,50.2814,113.2867,42.37,26,30,10.47,scattered clouds
474,Atar,MR,20.5169,-13.0499,77.16,18,2,7.18,clear sky
475,Naryan-Mar,RU,67.6713,53.087,10.2,94,58,6.06,broken clouds
476,Rio Gallegos,AR,-51.6226,-69.2181,44.65,76,40,10.36,scattered clouds
477,Garissa,KE,-0.4536,39.6401,78.04,77,100,8.48,light rain
478,Bose,IT,45.4612,8.0137,51.76,82,100,3.67,overcast clouds
479,Syracuse,IT,37.0881,15.2792,56.57,90,96,6.29,overcast clouds
480,Yetkul,RU,54.8221,61.588,41.67,74,63,13.56,broken clouds
481,Arenapolis,BR,-14.4503,-56.8461,75.88,70,78,1.66,broken clouds
482,Pangoa,PE,-12.1167,-73.0,70.48,83,98,2.48,overcast clouds
483,Seoul,KR,37.5683,126.9778,70.99,17,0,10.36,clear sky
484,Broome,US,42.2506,-75.833,36.7,77,95,4.41,overcast clouds
485,Kijang,KR,35.2442,129.2139,64.13,57,100,9.22,light rain
486,Katubao,PH,5.8892,124.8294,93.18,69,100,2.75,overcast clouds
487,La Grande,US,45.3246,-118.0877,47.98,71,100,9.44,overcast clouds
488,Xianshuigu,CN,38.985,117.3828,73.4,49,0,8.95,clear sky
489,Kamakhyanagar,IN,20.9333,85.55,86.41,67,97,9.35,overcast clouds
490,Luang Prabang,LA,19.8856,102.1347,81.97,71,73,2.17,broken clouds
491,Manacapuru,BR,-3.2997,-60.6206,74.66,92,100,1.83,overcast clouds
492,Saraza,PH,8.7356,117.78,85.57,71,96,8.21,light rain
493,Nuuk,GL,64.1835,-51.7216,25.41,93,100,8.05,light snow
494,Kholodnyy,RU,62.7167,147.95,20.21,69,100,2.59,overcast clouds
495,Kashi,CN,39.4547,75.9797,67.21,37,40,6.71,scattered clouds
496,Eureka,US,40.8021,-124.1637,54.36,86,100,5.01,moderate rain
497,Menongue,AO,-14.6585,17.691,53.87,78,91,3.94,overcast clouds
498,Bauchi,NG,10.5,10.0,81.77,29,100,3.47,overcast clouds
499,San Juan De Arama,CO,3.3464,-73.8894,71.2,94,100,2.73,overcast clouds
500,Hermon,US,44.8101,-68.9134,37.92,70,20,6.91,few clouds
501,Doha,QA,25.2867,51.5333,75.09,78,0,5.75,clear sky
502,Illapel,CL,-31.6308,-71.1653,60.69,73,0,2.1,clear sky
503,Skelleftea,SE,64.7507,20.9528,30.56,93,21,6.91,few clouds
504,Najran,SA,17.4924,44.1277,66.85,23,0,3.27,clear sky
505,Shivrajpur,IN,22.4167,73.65,84.16,24,72,8.68,broken clouds
506,Katherine,AU,-14.4667,132.2667,95.32,28,88,11.5,overcast clouds
507,Chiredzi,ZW,-21.05,31.6667,62.69,97,100,4.92,moderate rain
508,Tikapur,NP,28.5,81.1333,86.94,34,100,5.73,overcast clouds
509,Mwanza,TZ,-2.5167,32.9,67.17,92,100,7.58,light rain
510,Kauhajoki,FI,62.4333,22.1833,30.18,89,8,2.95,clear sky
511,Ketchikan,US,55.3422,-131.6461,54.07,37,0,6.91,clear sky
512,Carutapera,BR,-1.195,-46.02,76.48,92,100,4.07,overcast clouds
513,Novouzensk,RU,50.4592,48.1431,55.06,84,100,13.04,overcast clouds
514,Plettenberg Bay,ZA,-34.0527,23.3716,67.41,54,100,7.02,overcast clouds
515,Okhotsk,RU,59.3833,143.3,28.87,86,100,4.97,overcast clouds
516,Pilar,BR,-9.5972,-35.9567,71.53,78,56,2.06,broken clouds
517,Udala,ES,43.0778,-2.5125,46.62,96,100,5.97,overcast clouds
518,Yulara,AU,-25.2406,130.9889,75.04,23,26,13.8,scattered clouds
519,Alice Springs,AU,-23.7,133.8833,72.95,32,0,16.11,clear sky
520,Brigantine,US,39.4101,-74.3646,50.0,71,0,3.44,clear sky
521,Horconcitos,PA,8.4682,-81.8007,66.38,92,71,3.49,broken clouds
522,Tilichiki,RU,60.4667,166.1,22.75,80,10,4.41,clear sky
523,Jojoima,SL,7.8792,-10.7878,72.3,98,63,1.88,broken clouds
524,Zorritos,PE,-3.6805,-80.6782,75.49,89,100,3.98,light rain
525,Pasaje,EC,-3.3333,-79.8167,74.7,90,100,1.99,light rain
526,Batagay,RU,67.6333,134.6333,29.32,93,100,2.39,overcast clouds
527,Kamarion,GR,36.8,25.8167,54.75,76,4,13.35,clear sky
528,Itoman,JP,26.1247,127.6694,81.37,78,75,18.41,broken clouds
529,Imperial Beach,US,32.5839,-117.1131,61.92,68,20,9.22,few clouds
530,Ribeira Grande,PT,38.5167,-28.7,59.58,74,84,12.3,broken clouds
531,Shitanjing,CN,39.2342,106.3439,56.64,24,33,15.68,scattered clouds
532,San Cristobal,VE,7.7669,-72.225,68.18,95,100,2.3,overcast clouds
533,Slave Lake,CA,55.2834,-114.769,40.98,45,20,6.91,few clouds
534,Akureyri,IS,65.6835,-18.0878,42.73,81,0,3.44,clear sky
535,Tignere,CM,7.3667,12.65,70.7,52,100,2.01,overcast clouds
536,Khani,GE,41.9563,42.9566,33.37,90,17,2.95,few clouds
537,Miechow,PL,50.3565,20.0279,41.59,89,88,4.81,overcast clouds
538,Coahuayana,MX,18.7333,-103.6833,71.42,84,0,1.52,clear sky
539,Narsaq,GL,60.9167,-46.05,35.82,62,100,4.85,overcast clouds
540,Skoghall,SE,59.3232,13.4655,43.36,81,100,6.91,overcast clouds
541,Homer,US,59.6425,-151.5483,44.49,42,20,3.44,few clouds
542,Nosy Varika,MG,-20.5833,48.5333,73.15,92,90,8.61,light rain
543,Nizhneangarsk,RU,55.7833,109.55,30.31,70,100,10.25,light snow
544,Christchurch,NZ,-43.5333,172.6333,79.32,56,42,16.11,scattered clouds
545,Changde,CN,29.0464,111.6783,76.01,58,0,8.5,clear sky
546,Buala,SB,-8.145,159.5921,85.64,70,55,8.37,light rain
547,Charleston,US,32.7766,-79.9309,63.01,69,20,9.22,few clouds
548,Magog,CA,45.2668,-72.1491,30.42,86,16,2.3,few clouds
549,Wuwei,CN,37.9281,102.6414,58.66,14,99,4.38,overcast clouds
550,Bijapur,IN,16.8333,75.7,91.81,20,65,16.04,broken clouds
551,Komsomolskiy,UZ,40.4272,71.7189,59.72,77,40,6.91,scattered clouds
552,Kyren,RU,51.6828,102.1408,41.07,46,85,1.45,overcast clouds
553,Fukuma,JP,33.7667,130.4667,61.29,83,100,2.82,moderate rain
554,Vanimo,PG,-2.6741,141.3028,77.79,93,100,5.39,overcast clouds
555,Celestun,MX,20.8667,-90.4,78.94,74,78,17.65,broken clouds
556,Ilovlya,RU,49.3033,43.9796,45.93,83,0,8.16,clear sky
557,Natal,BR,-5.795,-35.2094,77.22,94,20,4.61,light rain
558,Faxinal,BR,-24.0003,-51.3194,59.02,81,0,2.59,clear sky
559,Turbat,PK,26.0023,63.044,78.89,41,42,2.15,scattered clouds
560,Oshawa,CA,43.9001,-78.8496,44.22,62,100,9.22,overcast clouds
561,Necochea,AR,-38.5473,-58.7368,58.78,89,100,11.05,overcast clouds
562,Neka,IR,36.6508,53.299,62.11,77,0,13.8,clear sky
563,Upata,VE,8.0086,-62.3989,73.06,79,100,3.56,overcast clouds
564,Mattru,SL,7.6244,-11.8332,76.17,94,54,1.45,broken clouds
565,Panalingaan,PH,8.7842,117.4231,86.32,67,98,0.34,overcast clouds
566,Tokur,RU,53.1333,132.9,31.28,91,100,1.45,overcast clouds
567,Lakes Entrance,AU,-37.8811,147.981,61.16,58,96,9.53,overcast clouds
568,Gizo,SB,-8.103,156.8419,84.96,71,100,7.85,overcast clouds
569,Pochutla,MX,15.7432,-96.4661,80.82,64,28,4.25,scattered clouds
570,San Andres,CO,12.5847,-81.7006,80.62,78,20,4.61,few clouds
571,Muros,ES,42.7762,-9.0603,46.83,85,95,5.28,overcast clouds
572,Jijiga,ET,9.35,42.8,63.73,80,71,4.61,broken clouds
573,Ormara,PK,25.2088,64.6357,79.9,69,0,10.76,clear sky
574,Champerico,GT,14.3,-91.9167,83.3,67,4,2.53,clear sky
575,Ponta Delgada,PT,37.7333,-25.6667,57.92,72,75,3.44,broken clouds
576,Vallenar,CL,-28.5708,-70.7581,60.28,63,0,1.48,clear sky
577,Dakoro,NE,14.5106,6.765,81.79,19,19,4.65,few clouds
578,Rabaul,PG,-4.1967,152.1721,83.75,68,22,4.7,few clouds
579,Kano,NG,12.0001,8.5167,87.39,29,66,3.53,broken clouds
580,Saint-Augustin,CA,51.226,-58.6502,32.9,94,94,13.91,overcast clouds
581,Mecca,SA,21.4267,39.8261,81.21,46,89,3.0,overcast clouds
582,Padang,ID,-0.9492,100.3543,82.45,62,96,3.62,overcast clouds
583,Nouadhibou,MR,20.931,-17.0347,62.58,82,82,19.57,broken clouds
584,Niquero,CU,20.0431,-77.5828,76.28,80,1,19.08,clear sky
585,Kavaratti,IN,10.5669,72.642,84.61,73,48,10.47,scattered clouds
586,Kushima,JP,31.4583,131.2333,60.94,96,100,5.66,moderate rain
587,Sembe,CG,1.6481,14.5806,69.62,95,100,1.52,overcast clouds
588,Panguna,PG,-6.3164,155.4848,82.9,57,23,3.53,few clouds
589,Meadow Lake,US,34.8014,-106.5436,72.88,10,0,8.08,clear sky
590,Dravograd,SI,46.5881,15.0192,36.45,92,6,3.04,clear sky
591,Tanout,NE,14.9709,8.8879,80.87,18,12,7.56,few clouds
592,Palana,RU,59.1167,159.9667,26.89,69,28,6.73,scattered clouds
593,Guskhara,IN,23.5,87.75,89.04,59,18,9.95,few clouds
594,Maldonado,UY,-34.6667,-54.9167,64.22,63,100,11.1,overcast clouds
595,Langarud,IR,37.197,50.1535,59.05,81,60,6.91,broken clouds
596,Dalian,CN,38.9122,121.6022,64.33,55,24,13.42,few clouds
597,Abhar,IR,36.1468,49.218,59.22,55,99,3.09,overcast clouds
598,Polunochnoye,RU,60.8697,60.4153,19.58,81,100,9.4,overcast clouds
599,Benjamin Aceval,PY,-24.9667,-57.5667,71.37,74,71,5.26,broken clouds
600,Kimbe,PG,-5.5502,150.1429,86.9,68,81,3.98,light rain
601,Baykit,RU,61.67,96.37,25.45,83,100,3.71,overcast clouds
602,Manzhouli,CN,49.6,117.4333,45.61,17,5,9.51,clear sky
603,Tautira,PF,-17.7333,-149.15,80.56,74,65,9.24,broken clouds
604,Coihaique,CL,-45.5752,-72.0662,46.35,87,100,4.61,light rain
605,Raudeberg,NO,61.9875,5.1352,43.86,73,8,6.17,clear sky
606,Keti Bandar,PK,24.1447,67.4497,81.32,76,3,14.85,clear sky
607,Kamskiye Polyany,RU,55.4307,51.4171,36.41,91,85,11.05,overcast clouds
608,Puerto Leguizamo,CO,-0.1934,-74.7819,72.61,98,95,0.63,overcast clouds
609,Aykhal,RU,66.0,111.5,18.48,86,100,10.6,light snow
610,Chittaurgarh,IN,24.8833,74.6333,90.77,19,95,10.22,overcast clouds
611,Zhicheng,CN,30.2956,111.5047,76.23,57,0,4.41,clear sky
612,Inirida,CO,3.8653,-67.9239,73.83,93,100,0.43,overcast clouds
613,Rincon,US,32.296,-81.2354,63.86,72,20,6.91,few clouds
614,Trinidad,BO,-14.8333,-64.9,74.89,81,1,3.27,clear sky
615,Kurilsk,RU,45.2333,147.8833,51.96,51,2,8.68,clear sky
616,Kalianget,ID,-7.05,113.9333,83.59,75,61,10.13,broken clouds
617,Raga,SS,8.4596,25.678,75.33,76,94,5.97,overcast clouds
618,Verkhniy Baskunchak,RU,48.2256,46.7217,49.68,79,94,13.49,overcast clouds
619,Boueni,YT,-12.9025,45.0761,80.58,75,95,16.75,light rain
620,Centralia,US,46.7162,-122.9543,50.45,79,0,8.05,clear sky
621,Lagoa,PT,39.05,-27.9833,58.15,75,68,15.88,broken clouds
622,Hambantota,LK,6.1241,81.1185,86.34,89,20,3.44,few clouds
623,Abu Dhabi,AE,24.4667,54.3667,74.97,92,20,3.44,haze
624,Coyula,MX,20.6333,-103.2,78.98,31,0,12.66,clear sky
625,Oranjestad,AW,12.524,-70.027,80.55,83,20,10.36,few clouds
626,Wejherowo,PL,54.6057,18.2356,49.44,75,100,1.01,overcast clouds
627,Fairbanks,US,64.8378,-147.7164,44.56,37,20,4.61,few clouds
628,Montepuez,MZ,-13.1256,38.9997,65.03,98,99,4.54,overcast clouds
629,Sao Domingos,BR,-13.3983,-46.3183,74.68,60,100,5.06,overcast clouds
630,Stettler,CA,52.3168,-112.7186,22.75,100,49,8.05,scattered clouds
631,Harbour Breton,CA,47.4833,-55.7983,37.4,95,100,12.17,overcast clouds
632,Fengxian,CN,34.7039,116.5872,76.01,41,3,16.28,clear sky
633,Sao Joao Da Barra,BR,-21.6403,-41.0511,69.13,89,0,5.95,clear sky
634,Chumikan,RU,54.7183,135.315,31.05,92,99,6.93,overcast clouds
635,Dhidhdhoo,MV,6.8833,73.1,84.56,72,54,10.47,broken clouds
636,Viedma,AR,-40.8135,-62.9967,49.46,78,37,5.64,scattered clouds
637,Pirapora Do Bom Jesus,BR,-23.3969,-47.0022,67.39,95,65,4.79,broken clouds
638,Kifri,IQ,34.6959,44.9661,65.32,29,2,10.76,clear sky
639,Beloha,MG,-25.1667,45.05,72.16,85,92,15.14,overcast clouds
640,Yanam,IN,16.7333,82.2167,89.35,59,47,6.82,scattered clouds
641,Fukue,JP,32.6881,128.8419,57.56,100,100,4.61,light rain
642,Hualmay,PE,-11.0964,-77.6139,67.41,87,99,8.48,overcast clouds
643,Great Falls,US,47.5002,-111.3008,38.59,50,0,9.22,clear sky
644,Suntar,RU,62.1444,117.6319,29.88,63,100,7.99,overcast clouds
645,Mineral Wells,US,32.8085,-98.1128,81.64,57,0,20.71,clear sky
646,Kananga,CD,-5.8958,22.4178,68.92,99,100,2.82,moderate rain
647,Forestville,US,38.8451,-76.875,52.2,64,0,9.22,clear sky
648,Dalbandin,PK,28.8947,64.4101,75.16,13,1,5.7,clear sky
649,Beringovskiy,RU,63.05,179.3167,29.98,89,100,2.8,overcast clouds
650,Imbituba,BR,-28.24,-48.6703,62.58,90,4,3.85,light rain
651,Guarapari,BR,-20.6667,-40.4975,73.89,79,59,7.43,broken clouds
652,Marsa Matruh,EG,31.3525,27.2453,50.2,76,0,0.0,clear sky
653,Taltal,CL,-25.4,-70.4833,61.61,85,61,0.98,broken clouds
654,Oussouye,SN,12.485,-16.5469,68.09,76,64,8.39,broken clouds
655,Port Hueneme,US,34.1478,-119.1951,59.38,78,0,13.8,clear sky
656,Trelew,AR,-43.249,-65.3051,54.64,39,2,10.51,clear sky
657,San Remigio,PH,11.0809,123.9381,85.96,68,72,5.59,broken clouds
658,Samarai,PG,-10.6167,150.6667,84.29,71,100,15.9,overcast clouds
659,Henties Bay,NA,-22.116,14.2845,67.93,63,40,2.35,scattered clouds
660,Rognedino,RU,53.8015,33.5576,43.83,97,100,9.35,light rain
661,Guantanamo,CU,20.1444,-75.2092,74.77,88,39,4.99,scattered clouds
662,Buriti Bravo,BR,-5.8372,-43.8336,71.58,96,5,1.14,clear sky
663,Whitehorse,CA,60.7161,-135.0538,36.37,50,75,4.61,broken clouds
664,Manggar,ID,-2.8833,108.2667,81.55,79,100,3.18,overcast clouds
665,Bereda,ES,43.2686,-7.5406,36.41,100,80,2.15,broken clouds
666,Mendi,PG,-6.1761,143.6513,66.99,81,69,4.16,broken clouds
667,Freeport,US,40.6576,-73.5832,51.17,68,0,3.44,clear sky
668,Semey,KZ,50.4111,80.2275,59.22,58,75,17.9,broken clouds
669,Buenos Aires,AR,-34.6132,-58.3772,62.94,92,20,3.44,moderate rain
670,Bonfim,BR,3.0833,-59.95,80.76,72,100,3.67,overcast clouds
671,Tigil,RU,57.8,158.6667,31.62,80,100,7.65,overcast clouds
672,Mossendjo,CG,-2.9506,12.7261,68.65,98,100,0.85,overcast clouds
673,Oranjemund,NA,-28.55,16.4333,63.72,55,27,4.14,scattered clouds
674,Oktyabrskoye,RU,43.0645,44.7417,46.54,93,100,6.71,overcast clouds
675,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,70.48,72,84,6.08,light rain
676,Mushabani,IN,22.5167,86.45,86.11,55,8,1.5,clear sky
677,Sterling,US,39.0062,-77.4286,52.11,57,0,5.75,clear sky
678,Zhigalovo,RU,54.8097,105.1578,37.96,73,100,12.28,light rain
679,Handan,CN,36.6006,114.4678,83.39,24,100,14.38,overcast clouds
680,Kruisfontein,ZA,-34.0033,24.7314,69.58,32,100,8.68,overcast clouds
681,Aksarka,RU,66.5606,67.7975,8.65,80,100,13.76,overcast clouds
682,Rocha,UY,-34.4833,-54.3333,63.84,75,100,9.24,overcast clouds
683,Sarata,UA,46.0197,29.6657,40.69,97,94,6.85,overcast clouds
684,Brownwood,US,31.7093,-98.9912,81.72,62,0,18.41,clear sky
685,Rabak,SD,13.1809,32.74,84.09,17,38,8.43,scattered clouds
686,Otane,NZ,-39.8833,176.6333,72.95,58,100,8.16,overcast clouds
687,Mahon,ES,39.8885,4.2658,54.16,76,20,9.22,few clouds
688,Zhangjiakou,CN,40.81,114.8794,58.42,30,56,22.68,broken clouds
689,Srednekolymsk,RU,67.45,153.6833,26.98,79,33,1.81,scattered clouds
690,Pimentel,PE,-6.8367,-79.9342,67.44,85,99,14.54,overcast clouds
691,Diego De Almagro,CL,-26.3667,-70.05,58.26,50,70,1.57,broken clouds
692,Buy,RU,58.4786,41.53,38.86,90,100,10.36,overcast clouds
693,Lima,PE,-12.0432,-77.0282,72.9,68,0,11.5,clear sky
694,Cap Malheureux,MU,-19.9842,57.6142,77.47,89,99,9.64,overcast clouds
695,Mtwango,TZ,-9.0167,34.8,56.3,96,68,6.26,broken clouds
696,Rundu,NA,-17.9333,19.7667,54.36,70,97,5.77,overcast clouds
697,Tandil,AR,-37.3217,-59.1332,54.68,94,87,10.13,overcast clouds
698,Ugoofaaru,MV,5.6667,73.0,84.7,73,63,7.72,broken clouds
699,Yumen,CN,40.2833,97.2,57.83,14,100,6.73,overcast clouds
700,Watsa,CD,3.0372,29.5355,61.86,98,96,1.59,overcast clouds
701,Zambezi,ZM,-13.5432,23.1047,59.74,91,96,3.76,overcast clouds
